GeneID,PC1,PC2,PC3,PC4,PC5,PC6,PC7
PAQR9,3.440011899,0.136311085,1.061229698,-0.051104483,-0.16820983,0.226574835,-0.43719589
CHI3L1,-0.370594907,1.667692083,-2.20474816,-0.396235231,0.602908444,0.159624122,0.586593075
ETHE1,-0.175749535,1.480095758,1.483054069,-0.902137823,0.001427864,0.927655222,0.406706393
GIMAP8,2.657681791,-0.863049554,-0.337491781,-1.040784297,0.275000796,1.893680612,-0.677811949
ZNF428,2.031919024,1.610500315,1.601728419,-0.647153127,-0.260967891,0.808672466,-0.174621715
HVCN1,1.598767136,-1.599838157,-0.591202723,0.549945499,-1.937751091,-0.029062669,0.895230502
CCDC146,-1.552581299,0.065698182,-1.54928399,0.167446914,-0.171458681,-0.679085577,0.16182536
CDPF1,-1.826299222,1.302805485,0.323143535,0.716069802,0.641996775,-0.117172858,-0.638970165
H4C12,1.668617762,0.658561873,-1.014131279,-1.245167467,-2.008636381,-0.883630599,-0.411542377
TANK,-0.116314285,-0.60310875,0.689151593,-0.812288573,-0.442197298,1.632062148,0.74913906
CLASP1,-1.520685033,-1.563855584,0.284448646,0.325077109,0.744174265,-0.038794526,0.440599671
HHIP,1.558256114,1.620394064,-0.735393588,-0.153214471,-1.420399648,0.363206199,-1.568744237
SIVA1,-1.929330556,0.62328277,0.143206642,-0.47709968,1.251942201,0.484477548,0.176663675
SCN1A,0.366831953,1.256266089,-2.546357127,-0.743740405,1.197419882,-1.914744117,-0.00747265
SELENOP,0.749286466,0.867050453,0.19095349,0.61460858,-2.13593916,-1.412878415,-0.244944582
SNORA80B,0.087195441,0.295137499,-0.006646154,0.395467109,1.683963371,-1.257232535,-1.949870283
SNORA38,0.577594597,0.732541027,-0.386995923,-0.911471502,1.481688552,1.527228518,0.940772579
RNY3,1.447368658,-0.798820029,0.812782425,0.445917952,0.794957326,-1.086846988,-1.201715935
SNORA61,-0.995393639,-0.505982664,-1.528556003,1.025311966,1.736776658,0.917611732,0.27967802
SNORD15B,1.680951189,-1.364921954,0.376760486,-0.481913281,0.505010336,-0.563074486,-1.210111647
SNORD22,1.400984916,0.687272652,-0.056325771,-0.708453878,2.022965704,-1.13160789,-1.65992983
RNU12,0.553671872,0.736603408,-0.037008764,-0.22321682,1.929082902,-1.254004032,-1.565954939
SNORA8,-0.624531342,-0.490301086,1.786862327,-1.106281527,0.258584779,-1.8103871,0.729141442
SNORA14A,1.43515204,1.328098535,1.753992769,0.971039746,0.03965479,-0.842238185,-0.438937384
SNORA74A,1.625679865,1.59470485,0.331412103,-0.155633219,1.688141124,-0.12538328,-0.933916795
RNY1,1.008578925,1.753682385,0.571280257,0.580226161,1.112734177,-1.100584128,-1.504902385
SNORD15A,-0.38778412,0.811634936,-1.227069699,-1.190145664,0.702807904,-0.440528844,-0.312965036
TACC1,2.310503918,1.376355777,-0.179147573,0.142364883,-1.380160561,0.847898138,0.03097472
CPPED1,-1.785487909,0.843357665,-0.326400026,1.076038823,0.236754531,0.738871083,-0.212265718
AURKAIP1,-1.820541073,1.134937239,0.48377471,-0.476997679,-0.451447431,0.277792002,-0.320603336
DHRS3,-0.034903824,0.004522089,2.44533737,0.826581911,1.22170276,-1.272858472,-0.071473952
UBR4,-1.703340689,1.343198984,-0.457735013,-0.335568663,-0.631680717,0.758690631,-0.156092191
HNRNPR,-0.299734404,-2.370395913,1.459901214,0.165620231,1.061067531,0.183541831,-0.0949895
MED18,-0.131353151,0.777509034,0.735239419,-0.173346441,-1.421018894,-1.541561676,0.542278441
PHACTR4,0.865427655,-1.506682197,0.103792263,-0.679786024,0.659703,2.092991805,1.403926979
ADAMTSL1,-0.275141507,-0.769898466,0.455440664,0.729388015,-1.433912409,-2.220301289,0.516064618
KNDC1,0.649608639,-0.036023435,-2.590830038,-0.552548203,1.104779037,-2.214929479,0.300663654
PRPF4,-2.025979754,0.469808388,0.990491455,0.174932191,-0.065355252,0.035389492,-0.374143979
CDC26,-2.051768819,0.05729609,0.871797967,-0.182187862,0.211281754,-0.140044787,0.51353001
SLC31A1,1.041100907,-0.826574602,0.677165295,-1.654198096,-0.813906303,0.771345655,1.799667532
FKBP15,-0.358503096,2.407093803,-0.057878974,0.768362136,-0.279001907,0.226147224,0.195507098
SLC31A2,-0.142241271,-2.427463551,0.064987535,-0.355888581,-0.650602009,0.688198443,0.674510651
ANKS6,0.688545296,-0.84383714,0.321829086,-0.798435751,-0.952110691,-0.248211954,1.5134357
IPO7,-1.784348103,-0.570622759,1.484049185,-0.043426019,-0.349576807,0.266077181,0.279397663
TMEM42,0.318189891,1.308782319,0.649174685,0.094558276,-0.904456301,1.463834881,-0.388872251
POMGNT2,-0.287909547,2.398706261,0.294145896,0.268255515,-0.41731765,-1.186779578,0.900001531
VPS37B,-0.182529101,-1.988114353,0.438905078,0.013936917,-1.186785714,0.804244322,0.718886626
NUMA1,-0.787318329,0.113378493,1.069805818,-0.206969953,-1.400114888,0.186692699,-1.15510275
RTP3,2.510878948,-0.738240183,-0.023270133,0.329462466,-0.830407528,1.051426859,-0.980246554
BPNT2,-2.45439313,0.194610526,-0.152880894,0.004874256,0.173911805,0.076503386,0.175780918
WDR6,0.676914759,-0.696342206,0.050509234,0.334636408,-1.838653728,1.593156217,-0.43616646
NRXN3,0.017697428,0.271560368,-1.915623956,-1.553689486,1.592852822,-1.583381628,-0.068014823
AKAP13,-0.127767214,2.562645095,-0.294901986,0.195532984,-0.673356531,-0.881927409,-0.204351533
MSL2,-2.220340331,-1.042525501,0.01466504,-0.445463192,-0.078872865,0.50063657,-0.145340067
ZFYVE26,-2.156268407,0.492286831,-0.156240502,0.607758735,-0.418902154,-0.798468558,0.0037452
RDH11,-0.117939695,-1.62383452,0.753508431,-1.739225803,-1.21628961,-0.84569755,-0.234633219
HMGN3,2.010482779,-1.173044051,-1.479799558,0.43013155,1.082932623,0.058163837,-0.292246656
LSM14A,-1.997572734,-1.810753839,-0.258489267,0.065639511,-0.180345834,0.23098778,-0.002236727
GARRE1,-0.634454147,1.809439652,1.192851941,-0.185321834,0.223123766,0.255536457,0.716191551
FLVCR1,1.760885727,1.585886072,0.731079252,0.999740434,0.748603176,-1.664179403,-0.784030947
INSYN1,0.093848608,2.167737242,-0.752206367,0.302108249,-0.688436558,1.068738065,-0.792421372
TECPR1,-0.772376587,0.653793404,1.217127076,-0.021840017,-0.391653012,0.397838165,-0.159108775
TTC32,-1.849118583,1.285717309,-0.226796216,0.150549999,1.296467679,0.162051893,-0.302844871
FBXL18,-1.497403831,-0.612921305,-0.902874728,0.412256173,0.210637304,1.434220898,-0.51860645
WDR35,-1.828246261,1.026094678,0.287174794,1.298533906,0.409255637,-0.189018829,0.146611843
ZBTB16,2.590638064,-1.548573845,0.404213887,-1.964882918,0.773763455,-0.339895367,0.985679876
FXYD6,3.332583082,0.997241888,1.063096045,-0.382006364,0.421936347,0.071890309,0.708491714
VKORC1L1,-1.884152579,-0.905603315,-1.336793602,0.70757293,0.094895318,0.671960837,-0.100873882
ZBTB6,-1.787969988,-0.416441825,0.172311676,-0.845697162,-1.09553908,0.27768347,0.110434387
RNASEL,1.576629102,-1.397226211,-1.305566772,0.306403633,-1.739191467,0.237477673,-1.254138258
ECSIT,0.651314901,2.304657478,0.416277242,-1.21522981,0.991214668,0.989148403,-0.525814291
HMCN1,2.867151407,0.937132315,-1.882686962,-0.785418342,0.310869015,-0.479897224,1.128346677
NCK2,-0.373665953,-3.226411287,-0.321203106,0.25519463,0.279217215,0.153801775,-0.331410438
FBXL12,1.09409306,-0.956784218,0.094226999,-1.277801585,1.465541379,0.627840122,-2.051920776
VSIG10,0.085836548,2.261481971,-0.672233545,0.682828115,-0.963033542,-0.60692046,-0.893444241
SUDS3,-2.196400482,0.570886573,0.111602445,0.849000336,0.451193912,0.073581569,-0.547979663
MYO1H,0.469155527,-0.708517649,1.499835392,0.030284497,0.973815522,-1.781091474,0.190894483
BUB3,-1.895919948,0.438000986,0.569069368,0.630002972,-0.505858322,-0.781492891,-0.283235681
HES6,2.939413682,-1.319106808,0.181831736,0.123969855,-0.304586361,0.150012761,1.476941823
ASB18,2.904748063,0.950125828,-0.802752851,-2.145060275,-0.092569669,-0.523106627,-0.075150574
POLR1C,-0.966326644,0.855625135,-0.634940935,0.075643946,-1.066158983,0.977147593,-0.099768195
JCHAIN,0.107368242,-1.442664388,0.749332563,-0.296712593,0.086431574,0.307850612,-0.544755458
XPO5,-1.751991373,-0.521876983,0.991699392,0.238935654,0.780353047,0.722678232,0.93775423
COL4A4,1.08526971,-2.277766328,-1.384607609,0.590511293,-0.897530713,0.034014002,0.383958551
CNGA1,0.021886106,0.664542065,-0.319536827,-2.525715729,-0.420849487,-0.070338313,-1.389152189
LGI1,3.075858346,1.128759632,0.170253573,0.525266313,1.370834222,-0.051209476,1.314216189
FOXD3,-1.556612084,-1.350132629,0.578673137,0.304205992,-0.161666775,0.293430095,-0.611509858
CAPN6,-1.147892564,0.393383233,-1.427719093,-0.525746917,1.165507345,0.878026597,1.13592946
PPP1R3C,1.082845244,-2.977019741,-0.161612867,-1.46953801,0.928644944,0.026012906,0.798386155
RPS28,-2.273786031,0.627396644,0.59509678,0.111373898,0.125210072,-0.656323332,-0.233484433
BMPR2,-1.682588683,-0.565268609,-0.885545967,-0.682784849,0.280505209,0.760424272,0.801320227
TMEM128,0.038054601,-0.73256421,0.293687424,-2.59698612,0.164268613,1.480827037,-0.697367127
LYAR,-2.300487219,0.144119048,0.318022495,-1.003300848,-0.002634415,0.023711906,-0.284439208
TRMT2B,3.094949038,0.414808567,0.329064466,-1.742323301,1.553126371,0.278791064,-0.283376955
B3GALT4,-0.036718502,-0.250682844,-0.0208695,-2.036168467,1.011330568,1.710538358,0.234738313
TSPAN6,1.922875401,1.190058182,-0.831617986,-1.008321985,-0.269395952,0.899420004,-0.189348568
HDAC8,-1.628483692,1.3042989,-0.777423158,-0.553986353,0.403634784,-0.945554993,-0.621498672
S1PR3,1.683652521,-0.244678974,-0.627788534,-1.34385538,-0.029742003,1.927080166,-1.278547567
DGAT2L6,1.026168813,-1.108829262,0.401008104,-1.371387313,1.824103635,0.00303862,0.430768169
SYNGAP1,1.260640387,0.772759864,-2.29243063,0.230821038,-0.799798958,-1.812383539,0.918316124
ANKRD23,-1.137518607,2.397391023,-0.340443547,0.393927906,0.922939534,-0.469704642,-0.305059476
PRKAG1,0.730265452,1.739174076,1.492767441,-0.927103675,0.319723993,0.552589748,-0.56871409
UQCC4,0.494175823,1.467554343,2.134668386,-1.047724362,0.954299572,-0.324544115,0.652994841
PI15,3.498847259,-1.38461349,0.394667871,0.821432581,0.56843695,-0.661032245,0.181244864
BLCAP,-0.672132511,-0.713849885,0.463116613,-1.759178802,-0.435837257,1.14216564,0.899864
MYL9,1.875521142,2.162296547,0.935352706,0.891197279,-0.239672391,0.555903766,-0.339338075
PEX26,-1.752483655,-1.657915244,0.787142969,-0.668851993,-0.106343091,-0.888622498,0.022675615
ROMO1,-1.181683156,2.308928937,-0.546428126,-0.476574414,-0.054593775,-0.263257476,-0.709785263
ARFGEF1,-2.201748309,0.366996109,-0.590064763,0.858188261,-0.003209737,0.355593939,-0.15272679
HTATSF1,-2.122379094,1.182376964,-0.919496148,-0.166172936,0.09359526,0.113806327,-0.179303735
MAP7D3,-0.240712277,0.095311624,-0.4636613,-1.597916246,-1.534809066,0.054825862,0.474855125
SPTBN2,0.201501833,-0.271852353,-2.324151537,-1.27626698,1.133449602,-2.415354985,0.250789347
GTF2F2,0.075050074,-0.788012622,1.780343484,0.72912144,-0.486265544,-0.598966562,-0.157706621
LRCH1,2.301470574,-1.332560281,0.92980216,-0.994309763,0.063793876,0.403788994,-0.287660369
AFDN,1.305252041,-1.862035565,-0.793335199,-2.238709258,-0.481191002,0.840358393,-1.107348548
TCP1,-2.459453853,-0.063012069,0.026260636,0.259951559,0.106347214,0.088000147,-0.235655396
TM9SF4,-8.88E-05,-0.751039358,2.536671334,0.401088477,0.503396617,0.062621752,0.891339018
TCF15,1.304994915,-0.226746716,-1.192449044,-2.312810526,-0.830415409,0.725314001,-1.102832507
CCDC134,0.889620276,-3.077960776,0.661551501,0.501838659,1.184162347,-0.241276156,-0.169420451
NINL,2.111394262,-0.077191019,-2.431378528,-0.574436791,1.650741876,0.016307221,0.267862567
NDUFAF2,0.846498077,1.091422346,1.826678142,-1.881598093,-0.362403889,-0.815654052,0.720722168
COL8A1,3.242119859,1.146773307,0.291748291,0.435592879,-0.28435599,-0.388689764,0.038432209
MACROD2,-2.005264433,-0.791054732,-1.48181225,-0.581483572,0.314038025,0.659751341,0.090494968
PICK1,0.404215589,2.315147952,-0.540650386,-0.972158952,0.415157906,0.382893188,-1.023990822
LGALS1,-1.103629701,0.304783914,-1.779100842,1.564988354,0.106513446,0.610751307,-0.716554401
AMN1,1.370250195,-0.859367896,1.127793498,0.809805111,2.279943554,0.144803674,-0.505808205
EFCC1,0.828752963,0.282528918,-0.626442265,0.713051488,-0.300172586,0.552148152,-1.143704813
AP5S1,1.101444688,1.255351863,0.502716404,0.237842493,0.175823086,2.134239692,-0.614788396
CENPB,-0.405024662,2.331212108,0.4949759,0.577064619,-0.048613855,-0.419267759,0.014307751
SHROOM4,1.794612174,0.580803008,-0.079695362,-0.808088183,0.654921391,2.115603886,0.649091838
USF3,-2.216073869,-0.124893701,-0.982357461,-0.119244026,1.138008508,0.566151072,-0.227258574
DDRGK1,-2.184803814,1.086263114,0.207573342,0.094729558,0.45872512,-0.629760811,-0.087960113
AUP1,-2.426925481,0.129796857,0.24292827,0.35567135,0.264593411,-0.488446849,0.057288936
HTRA2,0.85418977,2.217269381,0.579342038,-0.465347268,-1.069356332,0.985527194,0.371518025
DOK1,2.080329253,0.650938774,-0.800162951,1.232383915,0.7714067,-2.105179259,1.313322603
KIAA1549L,-0.473578943,-2.48924956,-0.685966689,0.227534204,0.071619553,0.155931045,0.931295754
CHRAC1,-1.78911988,1.278819258,0.758758357,0.700056852,0.527022232,-0.034282112,-0.258878437
CEP152,0.247784795,-2.596516649,0.786118218,-0.959609927,0.357323917,0.750000779,-0.583549527
DUOX2,-0.18738072,-0.066002841,0.973123185,1.111219729,1.281086585,-0.170887431,-0.829676039
GNG5,-0.37357357,2.388942031,0.716670732,-0.639598571,0.122325033,0.606664934,-0.02776104
ZNF467,-1.573888508,-1.182380248,-1.263606653,-0.838381608,-0.843282687,-0.121658674,0.455842109
MYADM,2.494937579,1.22563492,-0.359934422,1.363438306,-0.602975315,0.659920308,0.791757326
ZFYVE19,-1.574389131,-0.704320794,-1.186307717,-0.759095469,-0.100470703,0.070048674,0.456643226
MGAM,2.847643703,0.559762066,0.500328535,0.81031389,1.075083704,1.293247331,-0.631428711
ACTC1,3.391066104,0.287584212,-1.547635378,0.110892678,1.219822673,0.05627541,0.661336383
CLEC16A,-1.048207211,-0.541005752,1.273535401,1.269450905,-0.071761538,0.0904678,0.974738538
MYOZ1,-2.320800581,0.251481635,-0.75774524,-0.654407742,0.486294278,-0.800178738,0.098499619
FLNC,2.292328676,1.505861638,-0.281412929,0.708345022,0.145797529,1.550542804,0.714945125
TP53I11,3.63202857,0.596188798,-0.452135971,-0.271508827,-0.289959101,0.542068663,-0.414547784
SARS1,-1.409538017,1.455896476,0.28491558,0.174728354,-0.848471315,0.083249922,-0.150149289
CELSR2,0.43371311,2.472601647,-0.887028361,0.202067816,-0.230477154,0.438079343,0.631644151
CRY2,-1.639530737,0.74840532,-0.629373446,-0.832158606,-1.008616142,0.344982158,0.026077867
SORT1,-1.962208979,-1.337617843,0.255562526,0.254866423,-0.226878457,-1.506741216,-0.010127159
PTPRZ1,1.245353844,0.789558566,-1.665645879,-0.3722389,2.212478819,-1.681506588,0.368736862
PSMA5,-1.997588589,0.824598487,0.203656091,-0.170256608,-0.626755393,-0.100166138,0.083162087
COL28A1,2.744864066,-1.603216108,-0.125711691,-1.211090229,-0.850062222,-0.837241788,0.546222195
RAP1A,-1.318530914,-1.408801351,1.190519218,-0.576370163,-0.400423576,0.342613626,0.013976243
CSDE1,-2.209622773,1.106341546,-0.757006529,-0.231459925,0.104989586,-0.099874689,0.106215853
H2BC11,-0.574452116,1.549896155,0.280759929,0.017811143,-0.389447563,-0.976614883,1.444654609
H2AC20,-0.566146138,-0.890131919,-0.312294785,-1.305132097,-1.148520605,1.034414992,0.687276782
SF3B4,-2.166065803,0.373288162,0.183410933,0.165901158,-0.29760378,0.250493583,-0.587236092
SELENBP1,1.615794569,1.42544501,1.770415709,-0.466364009,-0.637986186,-1.311115298,0.606565598
SSB,-2.163745518,-0.116887629,0.560619661,0.646517453,0.171553418,-0.026071662,-0.332626286
CLK2,-1.940089498,0.464479545,0.11133644,-0.342439112,0.577820322,0.693815061,-0.125649151
DAP3,-1.198321713,-0.216783633,1.939099289,-0.642816896,0.550619072,0.049285899,0.125910489
MSTO1,0.382294166,1.185923607,-1.174062025,-0.034286541,-0.98566442,1.792968532,0.574861478
SYT11,-0.261284062,1.615687274,0.100821883,-0.023713753,-1.253972776,-0.621797289,-1.612762378
ZNF850,0.8561288,0.985156057,0.481231849,-0.937283785,-0.176108525,-0.79672335,0.424984275
ZBTB34,-0.725621736,-1.500229604,0.909151244,0.138796578,-0.199632862,1.761054814,0.585923629
URM1,-0.015515769,1.237902354,1.13839772,0.178644588,-1.276540494,1.227002007,0.592020904
SLC7A14,0.918902455,-0.11504112,-1.245385444,-0.577579544,2.631186716,-1.77071743,-1.305314425
CDK7,-1.821927938,-0.704536256,0.062647356,-1.049129753,-0.124260804,0.923419558,0.061599595
PDE7A,-1.062553681,1.331614058,-1.560715173,-0.770182057,1.784684911,0.144683147,-1.165842737
ZBTB10,-0.654215734,1.675126529,1.198685359,0.773258204,0.672573008,-0.77164425,-0.294971634
CEP43,0.743938038,-0.383156681,2.36148987,-0.86713098,0.413456834,-0.15323873,-1.615834486
ADGRV1,0.137315472,0.437075523,0.193618657,-0.648615818,1.375066496,0.418907663,-1.497165236
NR2F1,0.606557316,-0.136161283,-0.183940589,-0.44932095,-1.876619094,-0.378783613,-0.07987848
ZNF519,0.229963959,-0.221024497,1.563204578,-1.065394557,-1.131307633,0.978863399,1.208080698
GPRIN1,1.269682557,0.659789754,-2.543168979,-0.991201208,1.293262768,-1.534935687,0.13008978
FAM8A1,-2.173138608,-0.831991381,-0.837941319,0.531348198,-0.004339971,-0.015998399,-0.276761699
DUSP22,1.789307305,1.252095801,0.868763709,-0.816469676,-1.666496234,0.710722424,-0.440847218
CTXN3,-1.764069129,-1.350970962,-1.605045827,-0.116967,1.068758903,0.183966244,0.540839662
EPC2,-1.979300769,-0.495607178,-1.100102815,-0.558899984,-0.06475217,0.983113399,-0.046869415
TMEM19,1.560563351,1.139985238,1.562252013,1.582437196,0.978621231,0.041646757,0.474760156
SCYL2,-0.365127101,-0.843943893,2.009994445,-0.366460318,0.280928687,1.000657793,0.373574935
DAZAP1,-1.646018305,0.474287306,-0.311020426,-1.30123323,-0.782152683,-0.641445478,-0.279814959
ANK3,-2.212579829,-0.107910343,0.473852733,-0.93609179,0.715583072,-0.705953469,-0.317165494
STRADA,-1.689855314,-0.741851011,-1.316299553,0.344555995,0.014478713,1.183381582,-0.609807621
PEX11G,-0.378923603,1.275930948,0.078844533,1.176067026,-0.061276421,0.149177384,-0.826228982
MARCKS,3.160258827,-0.364471699,-1.492278542,1.023263275,-0.044234727,0.741035052,0.373681468
NKAIN2,2.010208967,-0.733036333,1.340072529,0.883382599,-0.337659611,-0.884723491,1.232125347
PCGF1,-1.465702762,0.54388787,0.223952204,-0.819421169,1.674177674,0.527617178,-1.371245011
ARID1B,-2.084637553,1.087483689,-0.809218823,0.172283602,-0.10072328,-0.116652416,-0.366534731
PSMB3,-2.343471327,0.581574954,0.075488741,-0.360296567,0.01770103,-0.291821664,0.014716029
TMEM100,-0.670464818,-2.267910126,0.917383215,0.527281189,1.380042468,-0.807351884,-0.866739578
MSI2,-1.023055807,2.202272956,-0.293013807,-0.628563413,0.621173517,-0.604716067,-0.295738534
FBP1,0.387624832,0.041171093,-0.858174171,1.155879104,-1.589148581,-1.441386831,-0.215670618
TLCD3A,0.916387902,-1.902724853,-0.012098319,1.091520739,1.646001791,0.354567633,1.109099023
AHNAK,-1.759313655,0.145716579,-0.980638676,0.27354362,-0.041399507,1.216401063,0.065116743
SAT2,0.247127475,-0.37788254,0.946419846,0.130790104,-0.79994567,-0.823445781,-0.470359309
SCO1,2.730993341,-0.804215536,0.211817409,0.881472777,-0.249301191,0.656234807,-1.566513239
ATXN1L,-2.213025841,-0.34552465,-0.066535399,0.585399039,-0.419377658,0.507718353,0.178265918
INSYN2B,2.003820622,-0.599031958,1.228341188,-0.594785066,-0.172196396,-1.900390496,1.78774081
B3GNT9,1.215418195,1.565555412,-1.546370154,0.430425825,-0.006704881,1.425586687,0.568213873
FCHO1,-0.179586313,-1.082261878,-2.17384973,0.42788252,-0.095989173,-0.962431252,1.294185523
ELL,-2.127395625,0.728851375,-0.072643638,0.686896968,0.803067194,0.043337502,-0.096200469
SSBP4,2.260595848,1.471310629,-0.074527827,-0.296247802,-0.317605223,-0.709539712,0.553074081
SP110,1.749549111,-2.055399085,-0.626444122,-0.347805126,-1.386287622,0.380783056,-0.645757641
